id,case_name,url,expected_title,expected_home_text,expected_find_owners_text,expected_veterinarians_text,note
430,HomePage_Case_430,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Extended scenario 430
431,HomePage_Case_431,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Baseline scenario 431
432,HomePage_Case_432,http://localhost:8080/,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Root slash scenario 432
433,HomePage_Case_433,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Home page scenario 433
434,HomePage_Case_434,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Navigation scenario 434
435,HomePage_Case_435,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Menu check scenario 435
436,HomePage_Case_436,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Element presence 436
437,HomePage_Case_437,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Title check 437
438,HomePage_Case_438,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Layout validation 438
439,HomePage_Case_439,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Link validation 439
440,HomePage_Case_440,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Extended scenario 440
441,HomePage_Case_441,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Baseline scenario 441
442,HomePage_Case_442,http://localhost:8080/,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Root slash scenario 442
443,HomePage_Case_443,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Home page scenario 443
444,HomePage_Case_444,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Navigation scenario 444
445,HomePage_Case_445,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Menu check scenario 445
446,HomePage_Case_446,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Element presence 446
447,HomePage_Case_447,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Title check 447
448,HomePage_Case_448,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Layout validation 448
449,HomePage_Case_449,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Link validation 449
450,HomePage_Case_450,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Extended scenario 450
451,HomePage_Case_451,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Baseline scenario 451
452,HomePage_Case_452,http://localhost:8080/,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Root slash scenario 452
453,HomePage_Case_453,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Home page scenario 453
454,HomePage_Case_454,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Navigation scenario 454
455,HomePage_Case_455,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Menu check scenario 455
456,HomePage_Case_456,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Element presence 456
457,HomePage_Case_457,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Title check 457
458,HomePage_Case_458,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Layout validation 458
459,HomePage_Case_459,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Link validation 459
460,HomePage_Case_460,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Extended scenario 460
461,HomePage_Case_461,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Baseline scenario 461
462,HomePage_Case_462,http://localhost:8080/,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Root slash scenario 462
463,HomePage_Case_463,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Home page scenario 463
464,HomePage_Case_464,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Navigation scenario 464
465,HomePage_Case_465,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Menu check scenario 465
466,HomePage_Case_466,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Element presence 466
467,HomePage_Case_467,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Title check 467
468,HomePage_Case_468,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Layout validation 468
469,HomePage_Case_469,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Link validation 469
470,HomePage_Case_470,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Extended scenario 470
471,HomePage_Case_471,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Baseline scenario 471
472,HomePage_Case_472,http://localhost:8080/,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Root slash scenario 472
473,HomePage_Case_473,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Home page scenario 473
474,HomePage_Case_474,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Navigation scenario 474
475,HomePage_Case_475,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Menu check scenario 475
476,HomePage_Case_476,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Element presence 476
477,HomePage_Case_477,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Title check 477
478,HomePage_Case_478,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Layout validation 478
479,HomePage_Case_479,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Link validation 479
480,HomePage_Case_480,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Extended scenario 480
481,HomePage_Case_481,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Baseline scenario 481
482,HomePage_Case_482,http://localhost:8080/,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Root slash scenario 482
483,HomePage_Case_483,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Home page scenario 483
484,HomePage_Case_484,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Navigation scenario 484
485,HomePage_Case_485,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Menu check scenario 485
486,HomePage_Case_486,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Element presence 486
487,HomePage_Case_487,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Title check 487
488,HomePage_Case_488,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Layout validation 488
489,HomePage_Case_489,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Link validation 489
490,HomePage_Case_490,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Extended scenario 490
491,HomePage_Case_491,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Baseline scenario 491
492,HomePage_Case_492,http://localhost:8080/,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Root slash scenario 492
493,HomePage_Case_493,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Home page scenario 493
494,HomePage_Case_494,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Navigation scenario 494
495,HomePage_Case_495,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Menu check scenario 495
496,HomePage_Case_496,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Element presence 496
497,HomePage_Case_497,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Title check 497
498,HomePage_Case_498,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Layout validation 498
499,HomePage_Case_499,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Link validation 499
500,HomePage_Case_500,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Extended scenario 500
501,HomePage_Case_501,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Baseline scenario 501
502,HomePage_Case_502,http://localhost:8080/,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Root slash scenario 502
503,HomePage_Case_503,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Home page scenario 503
504,HomePage_Case_504,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Navigation scenario 504
505,HomePage_Case_505,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Menu check scenario 505
506,HomePage_Case_506,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Element presence 506
507,HomePage_Case_507,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Title check 507
508,HomePage_Case_508,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Layout validation 508
509,HomePage_Case_509,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Link validation 509
510,HomePage_Case_510,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Extended scenario 510
511,HomePage_Case_511,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Baseline scenario 511
512,HomePage_Case_512,http://localhost:8080/,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Root slash scenario 512
513,HomePage_Case_513,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Home page scenario 513
514,HomePage_Case_514,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Navigation scenario 514
515,HomePage_Case_515,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Menu check scenario 515
516,HomePage_Case_516,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Element presence 516
517,HomePage_Case_517,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Title check 517
518,HomePage_Case_518,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Layout validation 518
519,HomePage_Case_519,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Link validation 519
520,HomePage_Case_520,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Extended scenario 520
521,HomePage_Case_521,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Baseline scenario 521
522,HomePage_Case_522,http://localhost:8080/,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Root slash scenario 522
523,HomePage_Case_523,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Home page scenario 523
524,HomePage_Case_524,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Navigation scenario 524
525,HomePage_Case_525,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Menu check scenario 525
526,HomePage_Case_526,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Element presence 526
527,HomePage_Case_527,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Title check 527
528,HomePage_Case_528,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Layout validation 528
529,HomePage_Case_529,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Link validation 529
530,HomePage_Case_530,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Extended scenario 530
531,HomePage_Case_531,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Baseline scenario 531
532,HomePage_Case_532,http://localhost:8080/,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Root slash scenario 532
533,HomePage_Case_533,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Home page scenario 533
534,HomePage_Case_534,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Navigation scenario 534
535,HomePage_Case_535,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Menu check scenario 535
536,HomePage_Case_536,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Element presence 536
537,HomePage_Case_537,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Title check 537
538,HomePage_Case_538,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Layout validation 538
539,HomePage_Case_539,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Link validation 539
540,HomePage_Case_540,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Extended scenario 540
541,HomePage_Case_541,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Baseline scenario 541
542,HomePage_Case_542,http://localhost:8080/,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Root slash scenario 542
543,HomePage_Case_543,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Home page scenario 543
544,HomePage_Case_544,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Navigation scenario 544
545,HomePage_Case_545,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Menu check scenario 545
546,HomePage_Case_546,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Element presence 546
547,HomePage_Case_547,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Title check 547
548,HomePage_Case_548,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Layout validation 548
549,HomePage_Case_549,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Link validation 549
550,HomePage_Case_550,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Extended scenario 550
551,HomePage_Case_551,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Baseline scenario 551
552,HomePage_Case_552,http://localhost:8080/,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Root slash scenario 552
553,HomePage_Case_553,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Home page scenario 553
554,HomePage_Case_554,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Navigation scenario 554
555,HomePage_Case_555,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Menu check scenario 555
556,HomePage_Case_556,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Element presence 556
557,HomePage_Case_557,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Title check 557
558,HomePage_Case_558,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Layout validation 558
559,HomePage_Case_559,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Link validation 559
560,HomePage_Case_560,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Extended scenario 560
561,HomePage_Case_561,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Baseline scenario 561
562,HomePage_Case_562,http://localhost:8080/,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Root slash scenario 562
563,HomePage_Case_563,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Home page scenario 563
564,HomePage_Case_564,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Navigation scenario 564
565,HomePage_Case_565,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Menu check scenario 565
566,HomePage_Case_566,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Element presence 566
567,HomePage_Case_567,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Title check 567
568,HomePage_Case_568,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Layout validation 568
569,HomePage_Case_569,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Link validation 569
570,HomePage_Case_570,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Extended scenario 570
571,HomePage_Case_571,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Baseline scenario 571
572,HomePage_Case_572,http://localhost:8080/,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Root slash scenario 572
573,HomePage_Case_573,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Home page scenario 573
574,HomePage_Case_574,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Navigation scenario 574
575,HomePage_Case_575,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Menu check scenario 575
576,HomePage_Case_576,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Element presence 576
577,HomePage_Case_577,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Title check 577
578,HomePage_Case_578,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Layout validation 578
579,HomePage_Case_579,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Link validation 579
580,HomePage_Case_580,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Extended scenario 580
581,HomePage_Case_581,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Baseline scenario 581
582,HomePage_Case_582,http://localhost:8080/,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Root slash scenario 582
583,HomePage_Case_583,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Home page scenario 583
584,HomePage_Case_584,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Navigation scenario 584
585,HomePage_Case_585,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Menu check scenario 585
586,HomePage_Case_586,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Element presence 586
587,HomePage_Case_587,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Title check 587
588,HomePage_Case_588,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Layout validation 588
589,HomePage_Case_589,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Link validation 589
590,HomePage_Case_590,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Extended scenario 590
591,HomePage_Case_591,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Baseline scenario 591
592,HomePage_Case_592,http://localhost:8080/,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Root slash scenario 592
593,HomePage_Case_593,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Home page scenario 593
594,HomePage_Case_594,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Navigation scenario 594
595,HomePage_Case_595,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Menu check scenario 595
596,HomePage_Case_596,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Element presence 596
597,HomePage_Case_597,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Title check 597
598,HomePage_Case_598,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Layout validation 598
599,HomePage_Case_599,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Link validation 599
600,HomePage_Case_600,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Extended scenario 600
601,HomePage_Case_601,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Baseline scenario 601
602,HomePage_Case_602,http://localhost:8080/,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Root slash scenario 602
603,HomePage_Case_603,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Home page scenario 603
604,HomePage_Case_604,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Navigation scenario 604
605,HomePage_Case_605,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Menu check scenario 605
606,HomePage_Case_606,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Element presence 606
607,HomePage_Case_607,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Title check 607
608,HomePage_Case_608,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Layout validation 608
609,HomePage_Case_609,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Link validation 609
610,HomePage_Case_610,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Extended scenario 610
611,HomePage_Case_611,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Baseline scenario 611
612,HomePage_Case_612,http://localhost:8080/,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Root slash scenario 612
613,HomePage_Case_613,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Home page scenario 613
614,HomePage_Case_614,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Navigation scenario 614
615,HomePage_Case_615,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Menu check scenario 615
616,HomePage_Case_616,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Element presence 616
617,HomePage_Case_617,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Title check 617
618,HomePage_Case_618,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Layout validation 618
619,HomePage_Case_619,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Link validation 619
620,HomePage_Case_620,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Extended scenario 620
621,HomePage_Case_621,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Baseline scenario 621
622,HomePage_Case_622,http://localhost:8080/,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Root slash scenario 622
623,HomePage_Case_623,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Home page scenario 623
624,HomePage_Case_624,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Navigation scenario 624
625,HomePage_Case_625,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Menu check scenario 625
626,HomePage_Case_626,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Element presence 626
627,HomePage_Case_627,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Title check 627
628,HomePage_Case_628,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Layout validation 628
629,HomePage_Case_629,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Link validation 629
630,HomePage_Case_630,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Extended scenario 630
631,HomePage_Case_631,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Baseline scenario 631
632,HomePage_Case_632,http://localhost:8080/,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Root slash scenario 632
633,HomePage_Case_633,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Home page scenario 633
634,HomePage_Case_634,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Navigation scenario 634
635,HomePage_Case_635,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Menu check scenario 635
636,HomePage_Case_636,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Element presence 636
637,HomePage_Case_637,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Title check 637
638,HomePage_Case_638,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Layout validation 638
639,HomePage_Case_639,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Link validation 639
640,HomePage_Case_640,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Extended scenario 640
641,HomePage_Case_641,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Baseline scenario 641
642,HomePage_Case_642,http://localhost:8080/,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Root slash scenario 642
643,HomePage_Case_643,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Home page scenario 643
644,HomePage_Case_644,http://localhost:8080,PetClinic :: a Spring Framework demonstration,Home,Find Owners,Veterinarians,Navigation scenario 644
